"CustomerID","R_Score","F_Score","M_Score","Total_Score","User_Segment"
"16149","5","2","2","9","一般用户"
"16150","4","4","4","12","高价值用户"
"16152","1","1","3","5","挽留用户"
"16153","4","4","4","12","高价值用户"
"16155","1","3","3","7","挽留用户"
"16156","5","5","5","15","高价值用户"
"16157","5","2","3","10","一般用户"
"16158","1","3","3","7","挽留用户"
"16159","1","2","3","6","挽留用户"
"16160","3","2","3","8","一般用户"
"16161","5","5","5","15","高价值用户"
"16162","1","1","1","3","流失风险用户"
"16163","1","3","4","8","挽留用户"
"16164","5","2","3","10","一般用户"
"16166","1","2","2","5","流失风险用户"
"16167","1","3","3","7","挽留用户"
"16168","5","5","5","15","高价值用户"
"16169","5","2","3","10","一般用户"
"16170","4","5","5","14","高价值用户"
"16171","4","1","1","6","一般用户"
"16172","3","3","3","9","一般用户"
"16173","5","3","3","11","发展用户"
"16174","2","3","4","9","挽留用户"
"16175","3","3","3","9","一般用户"
"16176","1","2","3","6","挽留用户"
"16177","4","3","4","11","发展用户"
"16178","2","2","3","7","挽留用户"
"16179","3","1","2","6","一般用户"
"16180","3","4","5","12","一般用户"
"16181","3","1","2","6","一般用户"
"16182","3","3","5","11","一般用户"
"16183","3","2","3","8","一般用户"
"16184","3","3","3","9","一般用户"
"16185","5","2","3","10","一般用户"
"16186","5","5","5","15","高价值用户"
"16187","4","4","5","13","高价值用户"
"16188","4","3","3","10","发展用户"
"16189","5","2","2","9","一般用户"
"16190","4","3","4","11","发展用户"
"16191","5","5","5","15","高价值用户"
"16192","1","1","2","4","流失风险用户"
"16193","1","2","3","6","挽留用户"
"16194","1","1","2","4","流失风险用户"
"16195","1","1","2","4","流失风险用户"
"16196","1","1","1","3","流失风险用户"
"16197","1","3","3","7","挽留用户"
"16198","3","2","3","8","一般用户"
"16199","1","3","3","7","挽留用户"
"16200","5","4","4","13","高价值用户"
"16201","5","3","4","12","发展用户"
"16202","1","3","4","8","挽留用户"
"16203","4","3","3","10","发展用户"
"16204","5","2","3","10","一般用户"
"16205","4","3","3","10","发展用户"
"16206","4","4","4","12","高价值用户"
"16207","5","1","2","8","一般用户"
"16208","4","4","4","12","高价值用户"
"16209","3","3","4","10","一般用户"
"16210","5","5","5","15","高价值用户"
"16211","3","2","3","8","一般用户"
"16212","5","2","3","10","一般用户"
"16213","3","1","2","6","一般用户"
"16214","2","2","3","7","挽留用户"
"16215","3","1","2","6","一般用户"
"16216","1","1","3","5","挽留用户"
"16217","1","2","2","5","流失风险用户"
"16218","5","4","4","13","高价值用户"
"16219","1","1","1","3","流失风险用户"
"16221","4","3","4","11","发展用户"
"16222","1","2","3","6","挽留用户"
"16223","1","2","3","6","挽留用户"
"16224","4","3","3","10","发展用户"
"16225","4","4","4","12","高价值用户"
"16226","1","3","3","7","挽留用户"
"16227","1","2","3","6","挽留用户"
"16228","1","2","3","6","挽留用户"
"16229","3","3","4","10","一般用户"
"16230","1","2","2","5","流失风险用户"
"16231","1","2","3","6","挽留用户"
"16232","4","3","4","11","发展用户"
"16233","3","3","3","9","一般用户"
"16234","1","2","2","5","流失风险用户"
"16235","4","3","3","10","发展用户"
"16236","3","1","2","6","一般用户"
"16237","1","1","2","4","流失风险用户"
"16238","1","1","1","3","流失风险用户"
"16239","4","3","3","10","发展用户"
"16240","5","2","4","11","一般用户"
"16241","5","4","4","13","高价值用户"
"16242","5","4","5","14","高价值用户"
"16243","4","2","2","8","一般用户"
"16244","1","2","4","7","挽留用户"
"16245","5","2","3","10","一般用户"
"16246","1","2","3","6","挽留用户"
"16247","2","1","2","5","流失风险用户"
"16248","3","1","2","6","一般用户"
"16249","4","3","3","10","发展用户"
"16250","1","2","3","6","挽留用户"
"16251","1","1","1","3","流失风险用户"
"16252","1","1","2","4","流失风险用户"
"16253","3","3","5","11","一般用户"
"16254","1","2","3","6","挽留用户"
"16255","5","4","4","13","高价值用户"
"16256","1","2","3","6","挽留用户"
"16257","2","1","1","4","流失风险用户"
"16258","4","4","5","13","高价值用户"
"16259","1","2","2","5","流失风险用户"
"16260","4","1","3","8","一般用户"
"16261","5","3","3","11","发展用户"
"16262","1","1","3","5","挽留用户"
"16263","1","1","2","4","流失风险用户"
"16264","1","2","3","6","挽留用户"
"16265","5","4","5","14","高价值用户"
"16266","3","4","3","10","一般用户"
"16267","1","1","2","4","流失风险用户"
"16268","3","2","3","8","一般用户"
"16269","1","1","3","5","挽留用户"
"16270","1","1","3","5","挽留用户"
"16271","5","3","4","12","发展用户"
"16272","3","1","2","6","一般用户"
"16273","1","2","2","5","流失风险用户"
"16274","1","1","3","5","挽留用户"
"16275","1","2","4","7","挽留用户"
"16276","2","2","4","8","挽留用户"
"16277","1","1","2","4","流失风险用户"
"16278","3","2","3","8","一般用户"
"16279","5","3","5","13","发展用户"
"16280","1","1","2","4","流失风险用户"
"16281","3","2","4","9","一般用户"
"16282","1","2","3","6","挽留用户"
"16283","5","3","4","12","发展用户"
"16284","4","2","3","9","一般用户"
"16285","1","1","1","3","流失风险用户"
"16286","1","2","2","5","流失风险用户"
"16287","2","3","3","8","挽留用户"
"16288","1","1","2","4","流失风险用户"
"16289","1","1","2","4","流失风险用户"
"16290","1","2","3","6","挽留用户"
"16292","2","3","3","8","挽留用户"
"16293","5","4","4","13","高价值用户"
"16294","1","1","2","4","流失风险用户"
"16295","5","2","3","10","一般用户"
"16296","1","2","3","6","挽留用户"
"16297","1","1","2","4","流失风险用户"
"16298","5","3","3","11","发展用户"
"16299","1","1","2","4","流失风险用户"
"16300","1","2","3","6","挽留用户"
"16301","1","1","1","3","流失风险用户"
"16302","2","1","2","5","流失风险用户"
"16303","5","3","5","13","发展用户"
"16304","1","1","2","4","流失风险用户"
"16305","2","1","2","5","流失风险用户"
"16306","1","3","3","7","挽留用户"
"16307","1","2","3","6","挽留用户"
"16308","4","3","5","12","发展用户"
"16309","3","2","3","8","一般用户"
"16310","1","2","2","5","流失风险用户"
"16311","5","2","3","10","一般用户"
"16312","1","1","2","4","流失风险用户"
"16313","5","2","2","9","一般用户"
"16314","1","2","3","6","挽留用户"
"16315","1","2","2","5","流失风险用户"
"16316","3","4","5","12","一般用户"
"16317","3","3","4","10","一般用户"
"16318","4","1","2","7","一般用户"
"16319","1","1","2","4","流失风险用户"
"16320","2","3","4","9","挽留用户"
"16321","3","3","3","9","一般用户"
"16322","5","2","2","9","一般用户"
"16323","1","2","2","5","流失风险用户"
"16324","2","2","2","6","流失风险用户"
"16325","4","4","4","12","高价值用户"
"16326","5","5","4","14","高价值用户"
"16327","5","4","5","14","高价值用户"
"16328","1","1","2","4","流失风险用户"
"16329","1","2","3","6","挽留用户"
"16330","5","3","2","10","发展用户"
"16331","1","3","3","7","挽留用户"
"16332","5","4","3","12","发展用户"
"16333","5","5","5","15","高价值用户"
"16334","1","1","2","4","流失风险用户"
"16335","1","3","3","7","挽留用户"
"16336","1","2","4","7","挽留用户"
"16337","4","1","2","7","一般用户"
"16338","2","1","2","5","流失风险用户"
"16339","1","1","2","4","流失风险用户"
"16340","3","2","3","8","一般用户"
"16341","5","3","4","12","发展用户"
"16342","3","2","2","7","一般用户"
"16343","5","2","3","10","一般用户"
"16344","2","2","3","7","挽留用户"
"16345","4","2","3","9","一般用户"
"16346","1","1","2","4","流失风险用户"
"16347","5","4","4","13","高价值用户"
"16348","4","3","3","10","发展用户"
"16349","1","1","1","3","流失风险用户"
"16350","5","3","4","12","发展用户"
"16351","1","4","4","9","挽留用户"
"16352","5","2","2","9","一般用户"
"16353","5","5","5","15","高价值用户"
"16354","3","3","3","9","一般用户"
"16355","1","1","2","4","流失风险用户"
"16356","1","3","2","6","挽留用户"
"16357","4","2","3","9","一般用户"
"16358","5","3","4","12","发展用户"
"16359","5","4","4","13","高价值用户"
"16360","5","3","4","12","发展用户"
"16361","5","2","3","10","一般用户"
"16362","4","3","3","10","发展用户"
"16363","4","1","2","7","一般用户"
"16364","5","2","3","10","一般用户"
"16365","5","4","4","13","高价值用户"
"16366","5","2","3","10","一般用户"
"16367","4","2","3","9","一般用户"
"16368","5","2","3","10","一般用户"
"16369","5","3","4","12","发展用户"
"16370","3","2","3","8","一般用户"
"16371","1","1","2","4","流失风险用户"
"16372","4","3","3","10","发展用户"
"16373","1","2","2","5","流失风险用户"
"16374","3","3","3","9","一般用户"
"16375","1","2","1","4","流失风险用户"
"16376","5","2","3","10","一般用户"
"16377","1","2","3","6","挽留用户"
"16378","1","2","2","5","流失风险用户"
"16379","5","2","4","11","一般用户"
"16380","3","1","3","7","一般用户"
"16381","1","2","2","5","流失风险用户"
"16382","1","2","2","5","流失风险用户"
"16383","3","3","4","10","一般用户"
"16384","3","2","3","8","一般用户"
"16385","3","3","3","9","一般用户"
"16386","5","2","3","10","一般用户"
"16387","1","3","3","7","挽留用户"
"16388","1","1","2","4","流失风险用户"
"16389","4","2","3","9","一般用户"
"16390","1","2","2","5","流失风险用户"
"16391","1","2","3","6","挽留用户"
"16392","1","2","3","6","挽留用户"
"16393","5","5","5","15","高价值用户"
"16394","4","3","3","10","发展用户"
"16395","3","4","4","11","一般用户"
"16396","1","1","2","4","流失风险用户"
"16397","1","1","2","4","流失风险用户"
"16398","2","2","3","7","挽留用户"
"16399","5","2","3","10","一般用户"
"16400","3","3","4","10","一般用户"
"16401","5","5","5","15","高价值用户"
"16402","1","2","3","6","挽留用户"
"16403","1","1","2","4","流失风险用户"
"16404","3","1","2","6","一般用户"
"16405","1","2","2","5","流失风险用户"
"16406","5","2","2","9","一般用户"
"16407","5","4","4","13","高价值用户"
"16408","1","1","2","4","流失风险用户"
"16409","4","4","4","12","高价值用户"
"16410","1","1","1","3","流失风险用户"
"16411","5","2","3","10","一般用户"
"16412","4","3","2","9","发展用户"
"16413","4","2","2","8","一般用户"
"16414","5","3","2","10","发展用户"
"16415","4","2","3","9","一般用户"
"16416","5","3","4","12","发展用户"
"16418","4","3","3","10","发展用户"
"16419","3","3","3","9","一般用户"
"16420","1","1","1","3","流失风险用户"
"16421","1","2","3","6","挽留用户"
"16422","5","5","5","15","高价值用户"
"16423","5","1","2","8","一般用户"
"16424","1","2","2","5","流失风险用户"
"16425","1","1","2","4","流失风险用户"
"16426","5","4","3","12","发展用户"
"16427","1","2","2","5","流失风险用户"
"16428","1","2","3","6","挽留用户"
"16429","3","1","1","5","一般用户"
"16430","4","3","3","10","发展用户"
"16431","1","2","3","6","挽留用户"
"16432","3","1","2","6","一般用户"
"16433","5","2","2","9","一般用户"
"16434","5","4","4","13","高价值用户"
"16435","1","2","3","6","挽留用户"
"16436","1","2","2","5","流失风险用户"
"16437","1","2","2","5","流失风险用户"
"16438","5","3","2","10","发展用户"
"16439","1","1","2","4","流失风险用户"
"16440","5","3","4","12","发展用户"
"16441","3","3","3","9","一般用户"
"16442","5","3","3","11","发展用户"
"16444","4","4","4","12","高价值用户"
"16445","4","2","3","9","一般用户"
"16446","5","2","5","12","一般用户"
"16447","2","2","3","7","挽留用户"
"16448","1","2","2","5","流失风险用户"
"16449","1","2","3","6","挽留用户"
"16450","2","2","3","7","挽留用户"
"16451","3","2","3","8","一般用户"
"16452","1","2","2","5","流失风险用户"
"16453","1","2","2","5","流失风险用户"
"16455","3","4","4","11","一般用户"
"16456","3","4","5","12","一般用户"
"16457","1","1","2","4","流失风险用户"
"16458","5","5","4","14","高价值用户"
"16459","1","1","1","3","流失风险用户"
"16460","5","2","3","10","一般用户"
"16461","2","2","3","7","挽留用户"
"16462","3","2","2","7","一般用户"
"16463","5","2","3","10","一般用户"
"16464","5","2","3","10","一般用户"
"16465","1","2","3","6","挽留用户"
"16466","4","4","4","12","高价值用户"
"16467","1","3","4","8","挽留用户"
"16468","3","2","3","8","一般用户"
"16469","5","3","3","11","发展用户"
"16470","4","4","4","12","高价值用户"
"16471","1","2","3","6","挽留用户"
"16472","1","2","3","6","挽留用户"
"16473","2","2","2","6","流失风险用户"
"16474","5","3","3","11","发展用户"
"16475","3","2","2","7","一般用户"
"16476","1","1","2","4","流失风险用户"
"16477","3","4","4","11","一般用户"
"16478","5","2","2","9","一般用户"
"16479","5","2","2","9","一般用户"
"16480","3","1","3","7","一般用户"
"16481","1","1","2","4","流失风险用户"
"16482","5","1","2","8","一般用户"
"16483","1","1","2","4","流失风险用户"
"16484","2","2","2","6","流失风险用户"
"16485","3","3","3","9","一般用户"
"16486","1","1","2","4","流失风险用户"
"16487","1","2","2","5","流失风险用户"
"16488","4","2","2","8","一般用户"
"16489","1","2","2","5","流失风险用户"
"16490","1","1","2","4","流失风险用户"
"16491","4","2","3","9","一般用户"
"16492","1","1","2","4","流失风险用户"
"16493","3","3","3","9","一般用户"
"16494","1","1","3","5","挽留用户"
"16495","5","2","3","10","一般用户"
"16496","5","3","4","12","发展用户"
"16497","4","5","5","14","高价值用户"
"16498","2","2","2","6","流失风险用户"
"16499","1","3","4","8","挽留用户"
"16500","5","3","3","11","发展用户"
"16501","1","1","3","5","挽留用户"
"16502","1","2","2","5","流失风险用户"
"16503","3","4","4","11","一般用户"
"16504","5","1","2","8","一般用户"
"16505","4","1","3","8","一般用户"
"16506","5","2","1","8","一般用户"
"16507","1","1","2","4","流失风险用户"
